document,dm_count_doc,word_count_doc,dm_words_perc,dm_sentences,sentence_count_doc,dm_sentences_perc,dm_count_min,dm_count_max,dm_count_mean,dm_count_median
show_3j3GybU9u03zLYqLUOSfPB/1qZXyxZZXLLu1YxX2ZNZbp.txt/000001244,472.0,6585.0,7.167805618830676,177.0,254.0,69.68503937007874,1.0,16.0,2.6666666666666665,2.0
show_3j3GybU9u03zLYqLUOSfPB/1jNvRv0dKKZuPvDusUxoP5.txt/000001245,633.0,6896.0,9.179234338747099,214.0,268.0,79.85074626865672,1.0,12.0,2.957943925233645,2.0
show_3j3GybU9u03zLYqLUOSfPB/5NkdC6UHgyIqmQP6noIR76.txt/000001246,155.0,1978.0,7.836198179979777,59.0,86.0,68.6046511627907,1.0,11.0,2.6271186440677967,2.0
show_3j3GybU9u03zLYqLUOSfPB/3eHOnDTHPfZFrJqHDgeQrX.txt/000001247,603.0,7649.0,7.883383448816839,225.0,294.0,76.53061224489795,1.0,13.0,2.68,2.0
show_3j3GybU9u03zLYqLUOSfPB/44LZGrCtmSLlM8hX5LvHLW.txt/000001248,518.0,6761.0,7.661588522407928,227.0,385.0,58.96103896103896,1.0,15.0,2.2819383259911894,2.0
show_3j3GybU9u03zLYqLUOSfPB/1ZHpPpSrCKURUKTZ0rqUne.txt/000001249,546.0,6801.0,8.028231142479047,185.0,232.0,79.74137931034483,1.0,12.0,2.9513513513513514,2.0
show_3j3GybU9u03zLYqLUOSfPB/1WXRevcCi1xefPbpuYaqon.txt/000001250,477.0,6263.0,7.616158390547661,166.0,214.0,77.57009345794393,1.0,15.0,2.8734939759036147,2.0
show_3j3GybU9u03zLYqLUOSfPB/7njLhhZbNrVC9HLDWUOkd0.txt/000001251,487.0,6150.0,7.91869918699187,211.0,312.0,67.62820512820512,1.0,12.0,2.308056872037915,2.0
show_3j3GybU9u03zLYqLUOSfPB/6TZMujnKRDddQF4jpODPig.txt/000001252,524.0,6186.0,8.470740381506628,179.0,236.0,75.84745762711864,1.0,14.0,2.9273743016759775,2.0
show_3j3GybU9u03zLYqLUOSfPB/4gjMSgFnXhDxfXXj7GLy3m.txt/000001253,525.0,6211.0,8.45274512960876,190.0,271.0,70.11070110701107,1.0,20.0,2.763157894736842,2.0
show_3j3GybU9u03zLYqLUOSfPB/4PqTvVPU4N1n0AySx9b21a.txt/000001254,464.0,5644.0,8.22111977321049,165.0,208.0,79.32692307692308,1.0,23.0,2.812121212121212,2.0
show_3j3GybU9u03zLYqLUOSfPB/1HNNxjJpTSS8Tzjgkh7jDN.txt/000001255,23.0,313.0,7.348242811501597,9.0,10.0,90.0,1.0,6.0,2.5555555555555554,2.0
show_3j3GybU9u03zLYqLUOSfPB/66xcKrn84yQM1q91Mz5r13.txt/000001256,498.0,6490.0,7.673343605546996,213.0,283.0,75.26501766784452,1.0,9.0,2.3380281690140845,2.0
show_3j3GybU9u03zLYqLUOSfPB/5OYtYvoBqDsvbvIIdHoKD3.txt/000001257,465.0,6621.0,7.023108291798822,208.0,331.0,62.83987915407855,1.0,13.0,2.235576923076923,2.0
show_3j3GybU9u03zLYqLUOSfPB/6DQFId2YRnDaRvuhfYor6S.txt/000001258,529.0,6342.0,8.341217281614632,205.0,277.0,74.0072202166065,1.0,13.0,2.580487804878049,2.0
show_3j3GybU9u03zLYqLUOSfPB/49d9CC37MTvMFBtooLSXlC.txt/000001259,615.0,7582.0,8.111316275389079,229.0,289.0,79.23875432525952,1.0,12.0,2.685589519650655,2.0
show_3j3GybU9u03zLYqLUOSfPB/4yhXJXTMTOQmW5OoxRA6cw.txt/000001260,527.0,6469.0,8.146545061060442,200.0,279.0,71.68458781362007,1.0,10.0,2.635,2.0
show_3j3GybU9u03zLYqLUOSfPB/0kcO8GeXe74pTFqt1vnbAu.txt/000001261,412.0,5226.0,7.883658629927287,161.0,224.0,71.875,1.0,15.0,2.559006211180124,2.0
show_3j3GybU9u03zLYqLUOSfPB/0wLepbC6G9PluFHzrhJE2m.txt/000001262,456.0,5667.0,8.046585494970884,172.0,240.0,71.66666666666667,1.0,14.0,2.6511627906976742,2.0
show_3j3GybU9u03zLYqLUOSfPB/0xeTyTpWNnmAaz4Qd28Mz7.txt/000001263,349.0,4989.0,6.995389857686911,148.0,230.0,64.34782608695652,1.0,13.0,2.358108108108108,2.0
show_3j3GybU9u03zLYqLUOSfPB/7xY7vYP9SZi4ttZX5dbyZ5.txt/000001264,507.0,6711.0,7.554760840411265,215.0,320.0,67.1875,1.0,8.0,2.358139534883721,2.0
show_3j3GybU9u03zLYqLUOSfPB/3Bj2b9uZDJRZchLJTrfNjA.txt/000001265,419.0,6092.0,6.877872619829284,168.0,217.0,77.41935483870968,1.0,10.0,2.494047619047619,2.0
show_3j3GybU9u03zLYqLUOSfPB/47tFkyN7hpQzqEsxTw0zts.txt/000001266,516.0,7192.0,7.174638487208009,188.0,252.0,74.60317460317461,1.0,15.0,2.74468085106383,2.0
show_3j3GybU9u03zLYqLUOSfPB/58gqXTVhe5hTyYzsa2D8Ng.txt/000001267,650.0,7710.0,8.430609597924773,212.0,266.0,79.69924812030075,1.0,18.0,3.0660377358490565,2.0
show_3j3GybU9u03zLYqLUOSfPB/6g2eRteUrwCOcRabrqru6G.txt/000001268,489.0,6511.0,7.510367071110428,181.0,238.0,76.05042016806723,1.0,9.0,2.701657458563536,2.0
show_3j3GybU9u03zLYqLUOSfPB/73mG8Q84DGw42KjDGzGxV8.txt/000001269,529.0,6579.0,8.040735674114607,225.0,311.0,72.34726688102894,1.0,10.0,2.351111111111111,2.0
show_3j3GybU9u03zLYqLUOSfPB/5fX7SsJfhuvTckN1FuKHMk.txt/000001270,654.0,8407.0,7.779231592720352,262.0,355.0,73.80281690140845,1.0,13.0,2.49618320610687,2.0
show_3j3GybU9u03zLYqLUOSfPB/2jXJ0Ot5cJXmvo8E4T0h7s.txt/000001271,521.0,7216.0,7.220066518847006,213.0,282.0,75.53191489361703,1.0,11.0,2.4460093896713615,2.0
show_3j3GybU9u03zLYqLUOSfPB/67WfdwHskAdVTnInwUMKLK.txt/000001272,625.0,7656.0,8.163531870428422,220.0,292.0,75.34246575342466,1.0,11.0,2.840909090909091,2.0
show_3j3GybU9u03zLYqLUOSfPB/3cUcs7cQpxnYLnobfRhPLE.txt/000001273,505.0,6531.0,7.732353391517378,190.0,260.0,73.07692307692308,1.0,17.0,2.6578947368421053,2.0
show_3j3GybU9u03zLYqLUOSfPB/1yC7Dy0Dv1Kt0yDzKEN1Z1.txt/000001274,487.0,6660.0,7.312312312312312,210.0,290.0,72.41379310344827,1.0,10.0,2.3190476190476192,2.0
show_3j3GybU9u03zLYqLUOSfPB/1WTtDGSNdhvwd8zjSGtsv9.txt/000001275,487.0,5748.0,8.472512178148921,170.0,242.0,70.24793388429752,1.0,11.0,2.864705882352941,2.0
show_3j3GybU9u03zLYqLUOSfPB/1W017h128pbOFv834Sg8Ts.txt/000001276,441.0,6239.0,7.068440455201154,203.0,306.0,66.33986928104575,1.0,7.0,2.1724137931034484,2.0
show_3j3GybU9u03zLYqLUOSfPB/4UDP0w2vx7C18vCRmFijR2.txt/000001277,425.0,6543.0,6.4954913648173624,200.0,343.0,58.309037900874635,1.0,11.0,2.125,2.0
show_3j3GybU9u03zLYqLUOSfPB/0i30aVtu84LLZD8HKh4Zgn.txt/000001278,374.0,4986.0,7.5010028078620135,144.0,212.0,67.9245283018868,1.0,22.0,2.5972222222222223,2.0
show_3j3GybU9u03zLYqLUOSfPB/2LpgPci301vM6mM4Wgsqit.txt/000001279,483.0,6522.0,7.405703771849126,199.0,316.0,62.9746835443038,1.0,10.0,2.4271356783919598,2.0
show_3j3GybU9u03zLYqLUOSfPB/2rTdxGxeJOvNSc0fwJSMb9.txt/000001280,570.0,7247.0,7.865323582171933,227.0,312.0,72.75641025641026,1.0,10.0,2.511013215859031,2.0
show_3j3GybU9u03zLYqLUOSfPB/3zNJrtRPGTtGYz0vurnRdj.txt/000001281,426.0,5584.0,7.628939828080229,178.0,240.0,74.16666666666667,1.0,10.0,2.393258426966292,2.0
show_3j3GybU9u03zLYqLUOSfPB/18GgA5rdF8AlvR0tZQUlMx.txt/000001282,432.0,5485.0,7.876025524156791,163.0,227.0,71.80616740088105,1.0,14.0,2.6503067484662575,2.0
show_3j3GybU9u03zLYqLUOSfPB/5nr3hiNvTKdmy5sPIqU0X3.txt/000001283,587.0,6854.0,8.564341990078786,234.0,317.0,73.81703470031546,1.0,12.0,2.5085470085470085,2.0
show_3j3GybU9u03zLYqLUOSfPB/7gxSfdRBbXoi705mPbMgXZ.txt/000001284,633.0,6895.0,9.180565627266136,213.0,265.0,80.37735849056604,1.0,12.0,2.971830985915493,2.0
show_3j3GybU9u03zLYqLUOSfPB/3Stx36sG4KB2ZHSXSz7z52.txt/000001285,302.0,4344.0,6.952117863720074,134.0,196.0,68.36734693877551,1.0,9.0,2.253731343283582,2.0
show_3j3GybU9u03zLYqLUOSfPB/0XHW2BqvAKMRmmvxFXYQHF.txt/000001286,432.0,5639.0,7.660932789501684,176.0,238.0,73.94957983193277,1.0,9.0,2.4545454545454546,2.0
show_3j3GybU9u03zLYqLUOSfPB/1IB5EJ8lCs7S37cgkUxwZm.txt/000001287,524.0,6126.0,8.553705517466536,169.0,200.0,84.5,1.0,14.0,3.100591715976331,2.0
show_3j3GybU9u03zLYqLUOSfPB/1Hlo0UzjZMeN2IqiHIqoKk.txt/000001288,352.0,4731.0,7.440287465652082,150.0,283.0,53.003533568904594,1.0,8.0,2.3466666666666667,2.0
show_3j3GybU9u03zLYqLUOSfPB/3jVlEOoiU1KFTtp0fxHWEO.txt/000001289,552.0,6382.0,8.649326230021936,230.0,323.0,71.20743034055728,1.0,11.0,2.4,2.0
show_3j3GybU9u03zLYqLUOSfPB/3jDkrYmHHJAmOenhgekXuV.txt/000001290,570.0,6664.0,8.553421368547419,186.0,243.0,76.54320987654322,1.0,13.0,3.064516129032258,2.0
show_3j3GybU9u03zLYqLUOSfPB/2akiNs5LW3M6UX7jRILCKE.txt/000001291,639.0,7531.0,8.484928960297438,221.0,290.0,76.20689655172414,1.0,18.0,2.8914027149321266,2.0
show_3j3GybU9u03zLYqLUOSfPB/0PwDoUTGjQGPjMdiCmL8rv.txt/000001292,734.0,9718.0,7.552994443301091,269.0,407.0,66.0933660933661,1.0,19.0,2.7286245353159853,2.0
show_3j3GybU9u03zLYqLUOSfPB/5n6vq1Y2xlx9AAe8LtUHGo.txt/000001293,529.0,6577.0,8.043180781511328,211.0,264.0,79.92424242424242,1.0,10.0,2.5071090047393363,2.0
show_3j3GybU9u03zLYqLUOSfPB/4JEFjyiRkHPneMzOwFdwvo.txt/000001294,530.0,6179.0,8.577439715164266,136.0,170.0,80.0,1.0,31.0,3.8970588235294117,3.0
show_3j3GybU9u03zLYqLUOSfPB/2gxQ8DYE38qLD1C4Uw1UGI.txt/000001295,661.0,8215.0,8.046256847230676,233.0,288.0,80.90277777777777,1.0,19.0,2.836909871244635,2.0
show_3j3GybU9u03zLYqLUOSfPB/5V2ICPxm17wtaFu52klUuk.txt/000001296,426.0,5780.0,7.370242214532872,156.0,233.0,66.95278969957081,1.0,17.0,2.730769230769231,2.0
show_3j3GybU9u03zLYqLUOSfPB/2fZ3L1NhpLKXR7yGrkaSJg.txt/000001297,611.0,8000.0,7.6375,249.0,383.0,65.0130548302872,1.0,14.0,2.4538152610441766,2.0
show_3j3GybU9u03zLYqLUOSfPB/3OzvAHaJNKZY3Y4dvnO7zZ.txt/000001298,511.0,6760.0,7.559171597633136,192.0,260.0,73.84615384615384,1.0,17.0,2.6614583333333335,2.0
show_3j3GybU9u03zLYqLUOSfPB/0ixFmXbhwF8qNK9i4QLbQv.txt/000001299,510.0,7020.0,7.264957264957265,230.0,372.0,61.82795698924731,1.0,11.0,2.217391304347826,2.0
show_3j3GybU9u03zLYqLUOSfPB/4IV20SWZ0alla14237Pk9s.txt/000001300,502.0,6422.0,7.816879476798505,206.0,276.0,74.6376811594203,1.0,15.0,2.436893203883495,2.0
show_3j3GybU9u03zLYqLUOSfPB/7AU11E3o0T5B5GiLOgbFBS.txt/000001301,572.0,7775.0,7.356913183279743,239.0,321.0,74.45482866043614,1.0,8.0,2.3933054393305437,2.0
show_3j3GybU9u03zLYqLUOSfPB/7aEEe4OwZD4lbwvCyyo23L.txt/000001302,275.0,3550.0,7.746478873239437,124.0,202.0,61.386138613861384,1.0,10.0,2.217741935483871,2.0
show_3j3GybU9u03zLYqLUOSfPB/5IE6aTCqT9v9Y61AxaoHVg.txt/000001303,458.0,6135.0,7.465362673186634,191.0,343.0,55.68513119533527,1.0,14.0,2.397905759162304,2.0
show_3j3GybU9u03zLYqLUOSfPB/4K8kaNtHcan8urOoroJ0Cf.txt/000001304,375.0,5268.0,7.118451025056948,185.0,324.0,57.098765432098766,1.0,11.0,2.027027027027027,2.0
show_3j3GybU9u03zLYqLUOSfPB/2Ra3Jp4yCLcwlxSeUiODRd.txt/000001305,583.0,7481.0,7.793075792006416,232.0,325.0,71.38461538461539,1.0,12.0,2.5129310344827585,2.0
show_3j3GybU9u03zLYqLUOSfPB/5rAHUHjulRhf5gyUVhLDbx.txt/000001306,451.0,5636.0,8.002129169623847,183.0,284.0,64.43661971830986,1.0,11.0,2.4644808743169397,2.0
show_3j3GybU9u03zLYqLUOSfPB/2QhCsvXclF8d3jRq5pureg.txt/000001307,542.0,6694.0,8.096803107260232,229.0,297.0,77.10437710437711,1.0,12.0,2.3668122270742358,2.0
show_3j3GybU9u03zLYqLUOSfPB/6jZJ2Urgo2JiSxCSNoTsng.txt/000001308,560.0,7028.0,7.968127490039841,214.0,282.0,75.88652482269504,1.0,12.0,2.616822429906542,2.0
show_3j3GybU9u03zLYqLUOSfPB/3XsZ7E1F3f3PPzLmsGU1HI.txt/000001309,315.0,4670.0,6.745182012847966,120.0,178.0,67.41573033707866,1.0,10.0,2.625,2.0
show_3j3GybU9u03zLYqLUOSfPB/1mlPx66UqUWzKhE72uk3Iz.txt/000001310,20.0,290.0,6.896551724137931,9.0,15.0,60.0,1.0,6.0,2.2222222222222223,2.0
show_3j3GybU9u03zLYqLUOSfPB/5mrLweRbW9aH7d05vD7Si2.txt/000001311,354.0,4648.0,7.616179001721171,172.0,277.0,62.09386281588448,1.0,12.0,2.058139534883721,1.0
show_3j3GybU9u03zLYqLUOSfPB/356IL6TnaZqsUTIC2STzRB.txt/000001312,405.0,5133.0,7.8901227352425485,160.0,242.0,66.11570247933884,1.0,10.0,2.53125,2.0
show_3j3GybU9u03zLYqLUOSfPB/1fBD9cr3veUYb8QKbddPaC.txt/000001313,527.0,6332.0,8.322804801010738,211.0,331.0,63.74622356495468,1.0,16.0,2.4976303317535544,2.0
show_3j3GybU9u03zLYqLUOSfPB/5MS4MoghD7NN7cbWw7uX5U.txt/000001314,526.0,6889.0,7.6353607199883875,224.0,328.0,68.29268292682927,1.0,11.0,2.3482142857142856,2.0
show_3j3GybU9u03zLYqLUOSfPB/5QgrvVJBypSEcnaDrJatFq.txt/000001315,583.0,7055.0,8.263642806520199,212.0,262.0,80.91603053435115,1.0,13.0,2.75,2.0
show_3j3GybU9u03zLYqLUOSfPB/3mDzrf3HTnMC1riHsNSySS.txt/000001316,472.0,6118.0,7.714939522719843,171.0,239.0,71.54811715481172,1.0,12.0,2.760233918128655,2.0
show_3j3GybU9u03zLYqLUOSfPB/6LEV2qwehdvWy73fBOy61h.txt/000001317,495.0,5084.0,9.736428009441385,160.0,214.0,74.76635514018692,1.0,14.0,3.09375,3.0
show_3j3GybU9u03zLYqLUOSfPB/2IzYOoroPWbKJKaYsC3Me9.txt/000001318,514.0,7028.0,7.313602731929425,222.0,294.0,75.51020408163265,1.0,10.0,2.315315315315315,2.0
show_3j3GybU9u03zLYqLUOSfPB/7dus9hHUFdz47kawKyNXKc.txt/000001319,493.0,7005.0,7.037830121341899,169.0,282.0,59.9290780141844,1.0,14.0,2.9171597633136095,2.0
show_3j3GybU9u03zLYqLUOSfPB/2Xc8wbXvrXhxVL1Szq51ST.txt/000001320,444.0,5841.0,7.601438109912686,141.0,187.0,75.40106951871658,1.0,16.0,3.148936170212766,2.0
show_3j3GybU9u03zLYqLUOSfPB/2xFlDU7xvbSDniRY2SEux1.txt/000001321,393.0,5384.0,7.299405646359584,191.0,272.0,70.22058823529412,1.0,10.0,2.0575916230366493,2.0
show_3j3GybU9u03zLYqLUOSfPB/29KhOutE6owdLSfrM4UuPh.txt/000001322,566.0,8248.0,6.862269641125121,235.0,382.0,61.518324607329845,1.0,16.0,2.4085106382978725,2.0
show_3j3GybU9u03zLYqLUOSfPB/3wYFK6nPq0uIAM1upQGxoi.txt/000001323,551.0,6598.0,8.35101545923007,227.0,299.0,75.91973244147157,1.0,13.0,2.4273127753303965,2.0
show_3j3GybU9u03zLYqLUOSfPB/21ayXII7VMIjqL7XPwwFiL.txt/000001324,433.0,5884.0,7.358939496940857,189.0,368.0,51.358695652173914,1.0,13.0,2.291005291005291,2.0
show_3j3GybU9u03zLYqLUOSfPB/73jCQpXaMqwMoJ1wH05C0l.txt/000001325,765.0,8620.0,8.874709976798144,290.0,391.0,74.16879795396419,1.0,16.0,2.6379310344827585,2.0
show_3j3GybU9u03zLYqLUOSfPB/1pS3m9yJkdT0St04IVJkv5.txt/000001326,437.0,6038.0,7.2374958595561445,192.0,269.0,71.37546468401487,1.0,11.0,2.2760416666666665,2.0
show_3j3GybU9u03zLYqLUOSfPB/54GkQHuKwIKPTC53sHHaX2.txt/000001327,484.0,6578.0,7.357859531772576,200.0,279.0,71.68458781362007,1.0,10.0,2.42,2.0
show_3j3GybU9u03zLYqLUOSfPB/0VVJrXbjrJ8iQOvnEI5vI7.txt/000001328,418.0,5476.0,7.633308984660336,154.0,207.0,74.39613526570048,1.0,8.0,2.7142857142857144,2.0
show_3j3GybU9u03zLYqLUOSfPB/1BFJRYxLdFQ2Zy0JXHlX5I.txt/000001329,19.0,301.0,6.312292358803987,12.0,15.0,80.0,1.0,3.0,1.5833333333333333,1.0
show_3j3GybU9u03zLYqLUOSfPB/0NCJJYT1oLX4yhxnPBKkAp.txt/000001330,278.0,4014.0,6.9257598405580465,151.0,257.0,58.75486381322957,1.0,10.0,1.8410596026490067,1.0
show_3j3GybU9u03zLYqLUOSfPB/2tbk0iApb2WX6BD20ZvVrH.txt/000001331,504.0,6598.0,7.638678387390118,187.0,242.0,77.27272727272727,1.0,13.0,2.695187165775401,2.0
show_3j3GybU9u03zLYqLUOSfPB/4sZQKsUgaiVXZAmTtQifum.txt/000001332,549.0,6463.0,8.494507194801177,181.0,214.0,84.57943925233644,1.0,12.0,3.0331491712707184,3.0
show_3j3GybU9u03zLYqLUOSfPB/7FeNctOk2SVSbQglLh9Oy7.txt/000001333,583.0,6785.0,8.592483419307296,228.0,322.0,70.80745341614907,1.0,17.0,2.557017543859649,2.0
show_3j3GybU9u03zLYqLUOSfPB/0my7iOMW07Evu7DxJS5Bgb.txt/000001334,429.0,5740.0,7.473867595818815,162.0,204.0,79.41176470588235,1.0,18.0,2.6481481481481484,2.0
show_3j3GybU9u03zLYqLUOSfPB/2d2fkAmmWRCb1bkVChf8pG.txt/000001335,398.0,5087.0,7.823864753292707,160.0,224.0,71.42857142857143,1.0,9.0,2.4875,2.0
show_3j3GybU9u03zLYqLUOSfPB/2sMlTXV4M7iOEFZ1n8WnvX.txt/000001336,440.0,5735.0,7.672188317349607,170.0,208.0,81.73076923076923,1.0,8.0,2.588235294117647,2.0
show_3j3GybU9u03zLYqLUOSfPB/07hTv9wVB3HQOuzKBMT2Nj.txt/000001337,541.0,6764.0,7.9982259018332345,175.0,235.0,74.46808510638297,1.0,16.0,3.0914285714285716,2.0
show_3j3GybU9u03zLYqLUOSfPB/7vTX0UELzQJngRj9gbdZGE.txt/000001338,632.0,8027.0,7.873427183256509,264.0,352.0,75.0,1.0,10.0,2.393939393939394,2.0
show_3j3GybU9u03zLYqLUOSfPB/3OTfIGKl6EJBc7N0TE0ZCp.txt/000001339,585.0,7109.0,8.229005486003658,220.0,273.0,80.58608058608058,1.0,12.0,2.659090909090909,2.0
show_3PDoqSQhVS6k3qM9cpMtg1/0ihvu0SgvWOFvQgnQxl3wM.txt/000001340,947.0,10802.0,8.766895019440843,321.0,514.0,62.45136186770428,1.0,18.0,2.9501557632398754,2.0
show_3PDoqSQhVS6k3qM9cpMtg1/7IEZUsLERO9IX3YiAMnaS8.txt/000001341,563.0,6460.0,8.715170278637771,210.0,313.0,67.09265175718849,1.0,12.0,2.6809523809523808,2.0
show_5JDHqI4nZe36mcOZI05sYI/01XITeMwcw86cev5VC9w2U.txt/000001342,551.0,7445.0,7.4009402283411685,221.0,299.0,73.91304347826087,1.0,10.0,2.493212669683258,2.0
show_5JDHqI4nZe36mcOZI05sYI/5wrLhdWQO6CCBa2nqV6YDg.txt/000001343,713.0,9556.0,7.461280870657179,258.0,361.0,71.46814404432133,1.0,20.0,2.7635658914728682,2.0
show_5JDHqI4nZe36mcOZI05sYI/5fJJAdOzX45SXIUupttebi.txt/000001344,518.0,6726.0,7.701457032411537,206.0,274.0,75.18248175182482,1.0,12.0,2.5145631067961167,2.0
show_5JDHqI4nZe36mcOZI05sYI/2se3eXQoV2B2QxPeI9cY99.txt/000001345,496.0,6680.0,7.425149700598802,203.0,294.0,69.04761904761905,1.0,9.0,2.4433497536945814,2.0
show_5JDHqI4nZe36mcOZI05sYI/0zZvzInnrnLVUcItjcR9BT.txt/000001346,724.0,8436.0,8.58226647700332,278.0,364.0,76.37362637362638,1.0,12.0,2.6043165467625897,2.0
show_5JDHqI4nZe36mcOZI05sYI/5ZezAQvDGKNGka1tNzZYTZ.txt/000001347,600.0,7758.0,7.733952049497293,210.0,276.0,76.08695652173913,1.0,12.0,2.857142857142857,2.0
show_5JDHqI4nZe36mcOZI05sYI/5vmplV2jMQLkhx1ljvEl8F.txt/000001348,512.0,6650.0,7.6992481203007515,197.0,267.0,73.78277153558052,1.0,9.0,2.598984771573604,2.0
show_5JDHqI4nZe36mcOZI05sYI/6Uu0yvxFDCSmRCYs4LW8rA.txt/000001349,434.0,5815.0,7.463456577815993,132.0,173.0,76.30057803468208,1.0,17.0,3.287878787878788,2.0
show_5JDHqI4nZe36mcOZI05sYI/3cZOgwHRMdWUkTpNoqh0b2.txt/000001350,476.0,6033.0,7.889938670644787,182.0,254.0,71.65354330708661,1.0,13.0,2.6153846153846154,2.0
show_5JDHqI4nZe36mcOZI05sYI/5DUKQSUA5tZHU3VyDFCiMQ.txt/000001351,429.0,5881.0,7.294677775888454,166.0,242.0,68.59504132231405,1.0,14.0,2.5843373493975905,2.0
show_5JDHqI4nZe36mcOZI05sYI/4OZPEDuHjtXkiaW0rLghw8.txt/000001352,591.0,6990.0,8.454935622317597,203.0,257.0,78.98832684824903,1.0,15.0,2.9113300492610836,2.0
show_5JDHqI4nZe36mcOZI05sYI/4gbJYDH0r8ceu7lIJtoVdu.txt/000001353,549.0,6238.0,8.800897723629369,199.0,240.0,82.91666666666667,1.0,11.0,2.758793969849246,2.0
show_5JDHqI4nZe36mcOZI05sYI/2Qbqx5mINpaCtN2nzaD5g7.txt/000001354,572.0,7772.0,7.3597529593412245,239.0,320.0,74.6875,1.0,8.0,2.3933054393305437,2.0
show_5JDHqI4nZe36mcOZI05sYI/1qf7UpRdaZgYCdXkjYibwY.txt/000001355,575.0,7703.0,7.464624172400364,235.0,318.0,73.8993710691824,1.0,10.0,2.4468085106382977,2.0
show_5JDHqI4nZe36mcOZI05sYI/6rITITfiQdFrckpV85Vbea.txt/000001356,547.0,6796.0,8.048852266038846,194.0,251.0,77.29083665338645,1.0,12.0,2.8195876288659796,2.0
show_5JDHqI4nZe36mcOZI05sYI/4Ej6kCdvg37OP0aeu96dfQ.txt/000001357,458.0,5883.0,7.785143634200238,176.0,240.0,73.33333333333333,1.0,14.0,2.602272727272727,2.0
show_5JDHqI4nZe36mcOZI05sYI/1I9mDwjTxloV3QieNUCm6w.txt/000001358,586.0,7641.0,7.669153252192121,210.0,280.0,75.0,1.0,12.0,2.7904761904761903,2.0
show_5JDHqI4nZe36mcOZI05sYI/75sQOVPB13uXd2lKqVGI1R.txt/000001359,150.0,2043.0,7.342143906020558,60.0,88.0,68.18181818181819,1.0,9.0,2.5,2.0
show_5JDHqI4nZe36mcOZI05sYI/2YP6xfEimhu2HqWPqnoDKS.txt/000001360,486.0,6266.0,7.756144270667092,175.0,220.0,79.54545454545455,1.0,14.0,2.777142857142857,2.0
show_5JDHqI4nZe36mcOZI05sYI/7rUcMtr8HGVEYJoyAL8uvQ.txt/000001361,465.0,6140.0,7.5732899022801305,207.0,299.0,69.23076923076923,1.0,8.0,2.246376811594203,2.0
show_5JDHqI4nZe36mcOZI05sYI/7sQ2NBjWsI4WraprLhzbeM.txt/000001362,558.0,6917.0,8.067081104525084,211.0,282.0,74.822695035461,1.0,13.0,2.6445497630331753,2.0
show_5JDHqI4nZe36mcOZI05sYI/2WvQoOxc8xhVyL1ICiSjTv.txt/000001363,534.0,6969.0,7.66250538097288,212.0,283.0,74.91166077738517,1.0,11.0,2.518867924528302,2.0
show_5JDHqI4nZe36mcOZI05sYI/2RerS1fM7GTVLCDTQNOMOi.txt/000001364,495.0,6699.0,7.389162561576355,201.0,279.0,72.04301075268818,1.0,13.0,2.462686567164179,2.0
show_5JDHqI4nZe36mcOZI05sYI/0jxP9RXkoI7gWHWt1lHieK.txt/000001365,407.0,5675.0,7.171806167400881,180.0,235.0,76.59574468085107,1.0,7.0,2.261111111111111,2.0
show_5JDHqI4nZe36mcOZI05sYI/0JhcUBwAAfunKoh1EDgy9h.txt/000001366,451.0,5857.0,7.700187809458767,182.0,259.0,70.27027027027027,1.0,11.0,2.478021978021978,2.0
show_5JDHqI4nZe36mcOZI05sYI/5gmMWoO1CFHJg8VYSlcm2b.txt/000001367,490.0,6380.0,7.6802507836990594,188.0,238.0,78.99159663865547,1.0,15.0,2.606382978723404,2.0
show_5JDHqI4nZe36mcOZI05sYI/5Er0aai5hIRc54HQ3VHrfd.txt/000001368,554.0,7122.0,7.778713844425723,215.0,291.0,73.88316151202748,1.0,9.0,2.5767441860465117,2.0
show_5JDHqI4nZe36mcOZI05sYI/1X0gnCOtVAvwFZlxikcSDU.txt/000001369,477.0,5744.0,8.304317548746518,170.0,214.0,79.4392523364486,1.0,19.0,2.8058823529411763,2.0
show_5JDHqI4nZe36mcOZI05sYI/1op5EIqWTBgcT4xnSeP1kT.txt/000001370,426.0,5612.0,7.590876692801141,173.0,249.0,69.47791164658635,1.0,13.0,2.46242774566474,2.0
show_5JDHqI4nZe36mcOZI05sYI/76QRqIYoE4OKS30dzLOjvF.txt/000001371,595.0,8029.0,7.410636442894507,246.0,333.0,73.87387387387388,1.0,10.0,2.4186991869918697,2.0
show_5JDHqI4nZe36mcOZI05sYI/5Yzbf2DQi7bHkPVSVhu46j.txt/000001372,857.0,10465.0,8.18920210224558,304.0,412.0,73.7864077669903,1.0,12.0,2.8190789473684212,2.0
show_5JDHqI4nZe36mcOZI05sYI/1N0fqOHs8Q7YXnRDZh4eeL.txt/000001373,564.0,6998.0,8.059445555873106,187.0,239.0,78.24267782426779,1.0,13.0,3.016042780748663,2.0
show_5JDHqI4nZe36mcOZI05sYI/4gEh9hPg2Tkysd0OI6VhGo.txt/000001374,621.0,8242.0,7.534578985683087,225.0,286.0,78.67132867132867,1.0,11.0,2.76,2.0
show_5JDHqI4nZe36mcOZI05sYI/4grhJTL9NKDgCcO6OvnKRX.txt/000001375,588.0,7601.0,7.735824233653466,221.0,298.0,74.16107382550335,1.0,10.0,2.660633484162896,2.0
