document,dm_count_doc,word_count_doc,dm_words_perc,dm_sentences,sentence_count_doc,dm_sentences_perc,dm_count_min,dm_count_max,dm_count_mean,dm_count_median,dm_pos_sent_begin,dm_pos_sent_middle,dm_pos_sent_end
EricGiler.txt/000000957,113.0,1712.0,6.600467289719626,1.0,1.0,100.0,113.0,113.0,113.0,113.0,16.0,77.0,20.0
DerekSivers.txt/000000958,32.0,443.0,7.223476297968397,1.0,1.0,100.0,32.0,32.0,32.0,32.0,3.0,23.0,6.0
StefanWolff.txt/000000959,242.0,2323.0,10.417563495479984,1.0,1.0,100.0,242.0,242.0,242.0,242.0,34.0,175.0,33.0
EvanWilliams.txt/000000960,128.0,1321.0,9.689629068887207,1.0,1.0,100.0,128.0,128.0,128.0,128.0,27.0,86.0,15.0
ThulasirajRavilla.txt/000000961,235.0,2304.0,10.199652777777779,1.0,1.0,100.0,235.0,235.0,235.0,235.0,29.0,182.0,24.0
JasonFried.txt/000000962,293.0,3155.0,9.286846275752774,1.0,1.0,100.0,293.0,293.0,293.0,293.0,51.0,199.0,43.0
EdUlbrich.txt/000000963,293.0,3280.0,8.932926829268293,1.0,1.0,100.0,293.0,293.0,293.0,293.0,41.0,207.0,45.0
JessicaGreen.txt/000000964,99.0,1373.0,7.210487982520029,1.0,1.0,100.0,99.0,99.0,99.0,99.0,16.0,67.0,16.0
RAMashelkar.txt/000000965,304.0,3240.0,9.382716049382717,1.0,1.0,100.0,304.0,304.0,304.0,304.0,52.0,212.0,40.0
SherryTurkle.txt/000000966,235.0,2753.0,8.536142390119869,1.0,1.0,100.0,235.0,235.0,235.0,235.0,33.0,167.0,35.0
LauraIndolfi.txt/000000967,60.0,883.0,6.795016987542469,1.0,1.0,100.0,60.0,60.0,60.0,60.0,10.0,41.0,9.0
JoseAntonioAbreu.txt/000000968,6.0,110.0,5.454545454545454,1.0,1.0,100.0,6.0,6.0,6.0,6.0,0.0,4.0,2.0
JeanBaptisteMichel.txt/000000969,69.0,768.0,8.984375,1.0,1.0,100.0,69.0,69.0,69.0,69.0,9.0,50.0,10.0
ErikHersman.txt/000000970,43.0,548.0,7.846715328467154,1.0,1.0,100.0,43.0,43.0,43.0,43.0,6.0,29.0,8.0
TristramStuart.txt/000000971,190.0,2536.0,7.492113564668769,1.0,1.0,100.0,190.0,190.0,190.0,190.0,32.0,132.0,26.0
CarriePoppy.txt/000000972,167.0,1795.0,9.303621169916434,1.0,1.0,100.0,167.0,167.0,167.0,167.0,30.0,108.0,29.0
EliBeer.txt/000000973,150.0,1812.0,8.278145695364238,1.0,1.0,100.0,150.0,150.0,150.0,150.0,25.0,105.0,20.0
BrunoTorturra.txt/000000974,170.0,1878.0,9.052183173588924,1.0,1.0,100.0,170.0,170.0,170.0,170.0,28.0,119.0,23.0
IsmaelNazario.txt/000000975,169.0,1911.0,8.843537414965986,1.0,1.0,100.0,169.0,169.0,169.0,169.0,26.0,113.0,30.0
MicheleLSullivan.txt/000000976,226.0,2022.0,11.177052423343225,1.0,1.0,100.0,226.0,226.0,226.0,226.0,44.0,156.0,26.0
RobertBallard.txt/000000977,224.0,3416.0,6.557377049180328,1.0,1.0,100.0,224.0,224.0,224.0,224.0,37.0,153.0,34.0
ErikaGregory.txt/000000978,169.0,2127.0,7.945463093559003,1.0,1.0,100.0,169.0,169.0,169.0,169.0,25.0,126.0,18.0
JohnKasaona.txt/000000979,159.0,1812.0,8.774834437086092,1.0,1.0,100.0,159.0,159.0,159.0,159.0,26.0,108.0,25.0
KimberleCrenshaw.txt/000000980,156.0,2071.0,7.532592950265572,1.0,1.0,100.0,156.0,156.0,156.0,156.0,22.0,111.0,23.0
NathanMyhrvold.txt/000000981,227.0,2822.0,8.043940467753366,1.0,1.0,100.0,227.0,227.0,227.0,227.0,33.0,154.0,40.0
GregoryHeyworth.txt/000000982,150.0,1899.0,7.898894154818326,1.0,1.0,100.0,150.0,150.0,150.0,150.0,24.0,112.0,14.0
BillDavenhall.txt/000000983,97.0,1436.0,6.754874651810585,1.0,1.0,100.0,97.0,97.0,97.0,97.0,18.0,63.0,16.0
CKWilliams.txt/000000984,220.0,2798.0,7.862759113652609,1.0,1.0,100.0,220.0,220.0,220.0,220.0,37.0,148.0,35.0
MelissaWalker.txt/000000985,131.0,1378.0,9.506531204644412,1.0,1.0,100.0,131.0,131.0,131.0,131.0,21.0,87.0,23.0
DannyDorling.txt/000000986,128.0,2015.0,6.352357320099256,1.0,1.0,100.0,128.0,128.0,128.0,128.0,20.0,95.0,13.0
AllanJones.txt/000000987,217.0,2867.0,7.568887338681549,1.0,1.0,100.0,217.0,217.0,217.0,217.0,22.0,165.0,30.0
LisaKristine.txt/000000988,223.0,2721.0,8.195516354281514,1.0,1.0,100.0,223.0,223.0,223.0,223.0,38.0,146.0,39.0
DanielSuarez.txt/000000989,147.0,1850.0,7.945945945945946,1.0,1.0,100.0,147.0,147.0,147.0,147.0,22.0,103.0,22.0
ToddHumphreys.txt/000000990,202.0,2544.0,7.940251572327044,1.0,1.0,100.0,202.0,202.0,202.0,202.0,28.0,139.0,35.0
RamonaPierson.txt/000000991,204.0,1758.0,11.604095563139932,1.0,1.0,100.0,204.0,204.0,204.0,204.0,25.0,137.0,42.0
TopherWhite.txt/000000992,147.0,1864.0,7.886266094420601,1.0,1.0,100.0,147.0,147.0,147.0,147.0,23.0,103.0,21.0
ZiyahGafic.txt/000000993,54.0,648.0,8.333333333333334,1.0,1.0,100.0,54.0,54.0,54.0,54.0,8.0,38.0,8.0
PatriciaRyan.txt/000000994,117.0,1400.0,8.357142857142858,1.0,1.0,100.0,117.0,117.0,117.0,117.0,18.0,81.0,18.0
KamalMeattle.txt/000000995,34.0,476.0,7.142857142857143,1.0,1.0,100.0,34.0,34.0,34.0,34.0,5.0,25.0,4.0
RodneyBrooks.txt/000000996,171.0,1855.0,9.21832884097035,1.0,1.0,100.0,171.0,171.0,171.0,171.0,25.0,115.0,31.0
MyriamSidibe.txt/000000997,130.0,1735.0,7.492795389048991,1.0,1.0,100.0,130.0,130.0,130.0,130.0,18.0,88.0,24.0
DanCobley.txt/000000998,110.0,1256.0,8.757961783439491,1.0,1.0,100.0,110.0,110.0,110.0,110.0,17.0,78.0,15.0
LudwickMarishane.txt/000000999,62.0,709.0,8.744710860366714,1.0,1.0,100.0,62.0,62.0,62.0,62.0,16.0,36.0,10.0
ChinakaHodge.txt/000001000,64.0,726.0,8.81542699724518,1.0,1.0,100.0,64.0,64.0,64.0,64.0,10.0,43.0,11.0
AnneLamott.txt/000001001,225.0,2118.0,10.623229461756374,1.0,1.0,100.0,225.0,225.0,225.0,225.0,36.0,146.0,43.0
ChrisAnderson.txt/000001002,178.0,2859.0,6.225953130465197,1.0,1.0,100.0,178.0,178.0,178.0,178.0,30.0,124.0,24.0
DavidPizarro.txt/000001003,194.0,2406.0,8.063175394846217,1.0,1.0,100.0,194.0,194.0,194.0,194.0,39.0,132.0,23.0
NinaFedoroff.txt/000001004,163.0,2015.0,8.089330024813895,1.0,1.0,100.0,163.0,163.0,163.0,163.0,27.0,112.0,24.0
PeterDoolittle.txt/000001005,138.0,1703.0,8.103347034644745,1.0,1.0,100.0,138.0,138.0,138.0,138.0,27.0,94.0,17.0
AnnieLennox.txt/000001006,111.0,1474.0,7.530529172320217,1.0,1.0,100.0,111.0,111.0,111.0,111.0,19.0,76.0,16.0
FelixDennis.txt/000001007,141.0,1974.0,7.142857142857143,1.0,1.0,100.0,141.0,141.0,141.0,141.0,24.0,92.0,25.0
MegJay.txt/000001008,218.0,2286.0,9.536307961504813,1.0,1.0,100.0,218.0,218.0,218.0,218.0,43.0,147.0,28.0
WilliamUry.txt/000001009,254.0,3345.0,7.593423019431988,1.0,1.0,100.0,254.0,254.0,254.0,254.0,31.0,193.0,30.0
HelderGuimaraes.txt/000001010,127.0,1626.0,7.810578105781058,1.0,1.0,100.0,127.0,127.0,127.0,127.0,10.0,95.0,22.0
DameEllenMacArthur.txt/000001011,249.0,3035.0,8.204283360790773,1.0,1.0,100.0,249.0,249.0,249.0,249.0,40.0,170.0,39.0
LeonardSusskind.txt/000001012,160.0,2308.0,6.932409012131716,1.0,1.0,100.0,160.0,160.0,160.0,160.0,32.0,110.0,18.0
GregStone.txt/000001013,309.0,3311.0,9.3325279371791,1.0,1.0,100.0,309.0,309.0,309.0,309.0,55.0,207.0,47.0
JohnSearle.txt/000001014,209.0,2591.0,8.066383635661907,1.0,1.0,100.0,209.0,209.0,209.0,209.0,31.0,141.0,37.0
JonMooallem.txt/000001015,226.0,2512.0,8.996815286624203,1.0,1.0,100.0,226.0,226.0,226.0,226.0,42.0,158.0,26.0
MickCornett.txt/000001016,219.0,2381.0,9.197816043679126,1.0,1.0,100.0,219.0,219.0,219.0,219.0,34.0,157.0,28.0
TassoAzevedo.txt/000001017,175.0,2267.0,7.719453021614468,1.0,1.0,100.0,175.0,175.0,175.0,175.0,16.0,130.0,29.0
VickiArroyo.txt/000001018,165.0,1688.0,9.774881516587678,1.0,1.0,100.0,165.0,165.0,165.0,165.0,24.0,115.0,26.0
QuyenNguyen.txt/000001019,228.0,2646.0,8.616780045351474,1.0,1.0,100.0,228.0,228.0,228.0,228.0,33.0,172.0,23.0
JillShargaa.txt/000001020,81.0,838.0,9.665871121718377,1.0,1.0,100.0,81.0,81.0,81.0,81.0,16.0,51.0,14.0
AmyAdeleHasinoff.txt/000001021,193.0,2086.0,9.25215723873442,1.0,1.0,100.0,193.0,193.0,193.0,193.0,31.0,134.0,28.0
ErikBrynjolfsson.txt/000001022,135.0,1696.0,7.959905660377358,1.0,1.0,100.0,135.0,135.0,135.0,135.0,23.0,89.0,23.0
JohannaBlakley.txt/000001023,196.0,2688.0,7.291666666666667,1.0,1.0,100.0,196.0,196.0,196.0,196.0,33.0,133.0,30.0
SherwinNuland.txt/000001024,270.0,3298.0,8.186779866585809,1.0,1.0,100.0,270.0,270.0,270.0,270.0,41.0,189.0,40.0
BJMiller.txt/000001025,221.0,2454.0,9.005704971475142,1.0,1.0,100.0,221.0,221.0,221.0,221.0,36.0,149.0,36.0
KevinKelly.txt/000001026,281.0,3451.0,8.142567371776297,1.0,1.0,100.0,281.0,281.0,281.0,281.0,50.0,195.0,36.0
SergeiLupashin.txt/000001027,92.0,942.0,9.766454352441613,1.0,1.0,100.0,92.0,92.0,92.0,92.0,14.0,64.0,14.0
RalphLangner.txt/000001028,143.0,1562.0,9.154929577464788,1.0,1.0,100.0,143.0,143.0,143.0,143.0,16.0,101.0,26.0
OleScheeren.txt/000001029,234.0,2558.0,9.147771696637998,1.0,1.0,100.0,234.0,234.0,234.0,234.0,44.0,158.0,32.0
PaulNicklen.txt/000001030,299.0,3159.0,9.465020576131687,1.0,1.0,100.0,299.0,299.0,299.0,299.0,43.0,204.0,52.0
LizDiller.txt/000001031,242.0,2888.0,8.379501385041552,1.0,1.0,100.0,242.0,242.0,242.0,242.0,42.0,165.0,35.0
GarySlutkin.txt/000001032,230.0,2159.0,10.653080129689672,1.0,1.0,100.0,230.0,230.0,230.0,230.0,33.0,173.0,24.0
AaronHuey.txt/000001033,187.0,2341.0,7.988039299444682,1.0,1.0,100.0,187.0,187.0,187.0,187.0,35.0,123.0,29.0
OliverSacks.txt/000001034,272.0,2722.0,9.992652461425422,1.0,1.0,100.0,272.0,272.0,272.0,272.0,50.0,184.0,38.0
KailashSatyarthi.txt/000001035,174.0,1935.0,8.992248062015504,1.0,1.0,100.0,174.0,174.0,174.0,174.0,27.0,114.0,33.0
MilehaSoneji.txt/000001036,99.0,1047.0,9.455587392550143,1.0,1.0,100.0,99.0,99.0,99.0,99.0,13.0,68.0,18.0
AubreydeGrey.txt/000001037,370.0,4708.0,7.858963466440102,1.0,1.0,100.0,370.0,370.0,370.0,370.0,48.0,257.0,65.0
JessaGamble.txt/000001038,71.0,633.0,11.216429699842022,1.0,1.0,100.0,71.0,71.0,71.0,71.0,16.0,50.0,5.0
SandrineThuret.txt/000001039,136.0,1447.0,9.39875604699378,1.0,1.0,100.0,136.0,136.0,136.0,136.0,24.0,93.0,19.0
JoeLassiter.txt/000001040,140.0,2100.0,6.666666666666667,1.0,1.0,100.0,140.0,140.0,140.0,140.0,25.0,93.0,22.0
NizarIbrahim.txt/000001041,71.0,912.0,7.785087719298246,1.0,1.0,100.0,71.0,71.0,71.0,71.0,12.0,45.0,14.0
GarthLenz.txt/000001042,202.0,2831.0,7.1352878841398795,1.0,1.0,100.0,202.0,202.0,202.0,202.0,30.0,140.0,32.0
AsherHasan.txt/000001043,58.0,565.0,10.265486725663717,1.0,1.0,100.0,58.0,58.0,58.0,58.0,7.0,41.0,10.0
VinayVenkatraman.txt/000001044,205.0,2465.0,8.316430020283976,1.0,1.0,100.0,205.0,205.0,205.0,205.0,37.0,139.0,29.0
AnantAgarwal.txt/000001045,227.0,2516.0,9.022257551669316,1.0,1.0,100.0,227.0,227.0,227.0,227.0,22.0,169.0,36.0
StewartBrand.txt/000001046,18.0,275.0,6.545454545454546,1.0,1.0,100.0,18.0,18.0,18.0,18.0,4.0,12.0,2.0
RogierVanDerHeide.txt/000001047,264.0,2830.0,9.328621908127209,1.0,1.0,100.0,264.0,264.0,264.0,264.0,42.0,184.0,38.0
TonyRobbins.txt/000001048,351.0,4154.0,8.449687048627828,1.0,1.0,100.0,351.0,351.0,351.0,351.0,39.0,255.0,57.0
IlonaSzabodeCarvalho.txt/000001049,133.0,1853.0,7.177549919050189,1.0,1.0,100.0,133.0,133.0,133.0,133.0,18.0,95.0,20.0
EmmaTeeling.txt/000001050,239.0,2587.0,9.238500193274062,1.0,1.0,100.0,239.0,239.0,239.0,239.0,37.0,170.0,32.0
NewtonAduaka.txt/000001051,117.0,1346.0,8.692421991084695,1.0,1.0,100.0,117.0,117.0,117.0,117.0,22.0,80.0,15.0
BartonSeaver.txt/000001052,144.0,1662.0,8.664259927797834,1.0,1.0,100.0,144.0,144.0,144.0,144.0,18.0,100.0,26.0
DaveBrain.txt/000001053,201.0,2365.0,8.498942917547568,1.0,1.0,100.0,201.0,201.0,201.0,201.0,29.0,140.0,32.0
AndrewBlum.txt/000001054,258.0,2350.0,10.97872340425532,1.0,1.0,100.0,258.0,258.0,258.0,258.0,33.0,171.0,54.0
MauriceConti.txt/000001055,219.0,2558.0,8.56137607505864,1.0,1.0,100.0,219.0,219.0,219.0,219.0,29.0,163.0,27.0
MelissaFleming.txt/000001056,191.0,1997.0,9.564346519779669,1.0,1.0,100.0,191.0,191.0,191.0,191.0,30.0,135.0,26.0
DavidBurkus.txt/000001057,118.0,1282.0,9.204368174726989,1.0,1.0,100.0,118.0,118.0,118.0,118.0,20.0,75.0,23.0
TasosFrantzolas.txt/000001058,150.0,1743.0,8.605851979345955,1.0,1.0,100.0,150.0,150.0,150.0,150.0,26.0,102.0,22.0
JoeDeRisi.txt/000001059,256.0,3135.0,8.165869218500797,1.0,1.0,100.0,256.0,256.0,256.0,256.0,40.0,179.0,37.0
AlexTabarrok.txt/000001060,148.0,2122.0,6.974552309142319,1.0,1.0,100.0,148.0,148.0,148.0,148.0,17.0,108.0,23.0
RaulMidon.txt/000001061,19.0,263.0,7.224334600760456,1.0,1.0,100.0,19.0,19.0,19.0,19.0,5.0,14.0,0.0
CharlieRose.txt/000001062,322.0,3721.0,8.653587745229776,1.0,1.0,100.0,322.0,322.0,322.0,322.0,46.0,228.0,48.0
ChristopherSoghoian.txt/000001063,115.0,1355.0,8.487084870848708,1.0,1.0,100.0,115.0,115.0,115.0,115.0,14.0,82.0,19.0
BenjaminBarber.txt/000001064,195.0,2265.0,8.609271523178808,1.0,1.0,100.0,195.0,195.0,195.0,195.0,30.0,138.0,27.0
JohnUnderkoffler.txt/000001065,235.0,2583.0,9.097948122338366,1.0,1.0,100.0,235.0,235.0,235.0,235.0,35.0,158.0,42.0
StephenRitz.txt/000001066,263.0,2802.0,9.386152748037116,1.0,1.0,100.0,263.0,263.0,263.0,263.0,46.0,184.0,33.0
JoeGebbia.txt/000001067,186.0,2280.0,8.157894736842104,1.0,1.0,100.0,186.0,186.0,186.0,186.0,34.0,124.0,28.0
AnandAgarawala.txt/000001068,91.0,880.0,10.340909090909092,1.0,1.0,100.0,91.0,91.0,91.0,91.0,16.0,62.0,13.0
KarenArmstrong.txt/000001069,233.0,2677.0,8.703772880089653,1.0,1.0,100.0,233.0,233.0,233.0,233.0,44.0,158.0,31.0
AshrafGhani.txt/000001070,171.0,2372.0,7.209106239460371,1.0,1.0,100.0,171.0,171.0,171.0,171.0,32.0,117.0,22.0
MatthewWilliams.txt/000001071,145.0,1427.0,10.161177295024528,1.0,1.0,100.0,145.0,145.0,145.0,145.0,22.0,102.0,21.0
RobertMuggah.txt/000001072,205.0,2533.0,8.093170153967627,1.0,1.0,100.0,205.0,205.0,205.0,205.0,30.0,140.0,35.0
CaitlinDoughty.txt/000001073,124.0,1708.0,7.259953161592506,1.0,1.0,100.0,124.0,124.0,124.0,124.0,19.0,83.0,22.0
GeverTulley.txt/000001074,40.0,370.0,10.81081081081081,1.0,1.0,100.0,40.0,40.0,40.0,40.0,5.0,30.0,5.0
AlexisOhanian.txt/000001075,58.0,855.0,6.783625730994152,1.0,1.0,100.0,58.0,58.0,58.0,58.0,12.0,36.0,10.0
JohnLegend.txt/000001076,52.0,661.0,7.866868381240544,1.0,1.0,100.0,52.0,52.0,52.0,52.0,12.0,33.0,7.0
FabienCousteau.txt/000001077,151.0,1640.0,9.207317073170731,1.0,1.0,100.0,151.0,151.0,151.0,151.0,31.0,101.0,19.0
AviReichental.txt/000001078,96.0,1169.0,8.212147134302823,1.0,1.0,100.0,96.0,96.0,96.0,96.0,13.0,74.0,9.0
WendyTroxel.txt/000001079,140.0,1484.0,9.433962264150944,1.0,1.0,100.0,140.0,140.0,140.0,140.0,16.0,92.0,32.0
CesarHarada.txt/000001080,286.0,2564.0,11.154446177847113,1.0,1.0,100.0,286.0,286.0,286.0,286.0,31.0,215.0,40.0
RoselindeTorres.txt/000001081,114.0,1216.0,9.375,1.0,1.0,100.0,114.0,114.0,114.0,114.0,10.0,86.0,18.0
ZeynepTufekci.txt/000001082,207.0,2242.0,9.232827832292596,1.0,1.0,100.0,207.0,207.0,207.0,207.0,41.0,131.0,35.0
ManuPrakash.txt/000001083,123.0,1465.0,8.395904436860068,1.0,1.0,100.0,123.0,123.0,123.0,123.0,17.0,84.0,22.0
JohnLloyd.txt/000001084,115.0,1779.0,6.464305789769534,1.0,1.0,100.0,115.0,115.0,115.0,115.0,19.0,77.0,19.0
SangeetaBhatia.txt/000001085,132.0,1663.0,7.9374624173181,1.0,1.0,100.0,132.0,132.0,132.0,132.0,19.0,91.0,22.0
LianPinKoh.txt/000001086,182.0,2062.0,8.826382153249272,1.0,1.0,100.0,182.0,182.0,182.0,182.0,36.0,123.0,23.0
BirkeBaehr.txt/000001087,70.0,903.0,7.751937984496124,1.0,1.0,100.0,70.0,70.0,70.0,70.0,10.0,50.0,10.0
DongWooJang.txt/000001088,81.0,985.0,8.223350253807107,1.0,1.0,100.0,81.0,81.0,81.0,81.0,11.0,58.0,12.0
DanielReisel.txt/000001089,172.0,2131.0,8.071328015016425,1.0,1.0,100.0,172.0,172.0,172.0,172.0,21.0,122.0,29.0
ThordisElvaandTomStranger.txt/000001090,248.0,2884.0,8.599167822468793,1.0,1.0,100.0,248.0,248.0,248.0,248.0,39.0,172.0,37.0
ThomMayne.txt/000001091,323.0,3544.0,9.113995485327314,1.0,1.0,100.0,323.0,323.0,323.0,323.0,51.0,221.0,51.0
MarkPagel.txt/000001092,286.0,3214.0,8.898568761667704,1.0,1.0,100.0,286.0,286.0,286.0,286.0,40.0,206.0,40.0
DavidHanson.txt/000001093,62.0,688.0,9.011627906976743,1.0,1.0,100.0,62.0,62.0,62.0,62.0,13.0,38.0,11.0
KakenyaNtaiya.txt/000001094,206.0,2498.0,8.246597277822257,1.0,1.0,100.0,206.0,206.0,206.0,206.0,32.0,148.0,26.0
WandaDiazMerced.txt/000001095,117.0,1512.0,7.738095238095238,1.0,1.0,100.0,117.0,117.0,117.0,117.0,16.0,82.0,19.0
MonicaAraya.txt/000001096,193.0,2006.0,9.621136590229312,1.0,1.0,100.0,193.0,193.0,193.0,193.0,27.0,139.0,27.0
KimGorgens.txt/000001097,84.0,1189.0,7.064760302775442,1.0,1.0,100.0,84.0,84.0,84.0,84.0,17.0,58.0,9.0
JillBolteTaylor.txt/000001098,257.0,2665.0,9.643527204502814,1.0,1.0,100.0,257.0,257.0,257.0,257.0,42.0,181.0,34.0
ChrisMcKnett.txt/000001099,138.0,1664.0,8.29326923076923,1.0,1.0,100.0,138.0,138.0,138.0,138.0,23.0,93.0,22.0
DavidBismark.txt/000001100,109.0,1050.0,10.380952380952381,1.0,1.0,100.0,109.0,109.0,109.0,109.0,11.0,78.0,20.0
AlexaMeade.txt/000001101,105.0,1191.0,8.816120906801007,1.0,1.0,100.0,105.0,105.0,105.0,105.0,13.0,75.0,17.0
DavidBirch.txt/000001102,297.0,3398.0,8.74043555032372,1.0,1.0,100.0,297.0,297.0,297.0,297.0,53.0,217.0,27.0
ShimonSchocken.txt/000001103,243.0,2291.0,10.606721955477957,1.0,1.0,100.0,243.0,243.0,243.0,243.0,40.0,170.0,33.0
RonEglash.txt/000001104,292.0,2903.0,10.058560110230795,1.0,1.0,100.0,292.0,292.0,292.0,292.0,57.0,197.0,38.0
FabianHemmert.txt/000001105,49.0,725.0,6.758620689655173,1.0,1.0,100.0,49.0,49.0,49.0,49.0,7.0,33.0,9.0
JoshSilver.txt/000001106,53.0,754.0,7.029177718832892,1.0,1.0,100.0,53.0,53.0,53.0,53.0,8.0,40.0,5.0
DavidHolt.txt/000001107,183.0,2686.0,6.813104988830975,1.0,1.0,100.0,183.0,183.0,183.0,183.0,31.0,121.0,31.0
PamelaMeyer.txt/000001108,240.0,3403.0,7.052600646488393,1.0,1.0,100.0,240.0,240.0,240.0,240.0,33.0,163.0,44.0
MarcGoodman.txt/000001109,252.0,2975.0,8.470588235294118,1.0,1.0,100.0,252.0,252.0,252.0,252.0,35.0,176.0,41.0
JasonClay.txt/000001110,236.0,3376.0,6.990521327014218,1.0,1.0,100.0,236.0,236.0,236.0,236.0,34.0,160.0,42.0
RichardPreston.txt/000001111,226.0,3185.0,7.0957613814756675,1.0,1.0,100.0,226.0,226.0,226.0,226.0,24.0,165.0,37.0
BrianSkerry.txt/000001112,295.0,3378.0,8.732978093546476,1.0,1.0,100.0,295.0,295.0,295.0,295.0,47.0,202.0,46.0
EdYong.txt/000001113,167.0,2013.0,8.296075509190263,1.0,1.0,100.0,167.0,167.0,167.0,167.0,28.0,113.0,26.0
MallikaSarabhai.txt/000001114,142.0,1742.0,8.151549942594718,1.0,1.0,100.0,142.0,142.0,142.0,142.0,17.0,107.0,18.0
ShashiTharoor.txt/000001115,255.0,3213.0,7.936507936507937,1.0,1.0,100.0,255.0,255.0,255.0,255.0,40.0,177.0,38.0
SamRichards.txt/000001116,217.0,2909.0,7.459608112753523,1.0,1.0,100.0,217.0,217.0,217.0,217.0,44.0,141.0,32.0
GaryHaugen.txt/000001117,270.0,3163.0,8.536199810306671,1.0,1.0,100.0,270.0,270.0,270.0,270.0,49.0,175.0,46.0
DavidEpstein.txt/000001118,226.0,2769.0,8.16179126038281,1.0,1.0,100.0,226.0,226.0,226.0,226.0,29.0,158.0,39.0
PaulZak.txt/000001119,267.0,2839.0,9.404719971821065,1.0,1.0,100.0,267.0,267.0,267.0,267.0,47.0,181.0,39.0
NgoziOkonjoIweala.txt/000001120,244.0,3051.0,7.997377908882334,1.0,1.0,100.0,244.0,244.0,244.0,244.0,39.0,165.0,40.0
MarlaSpivak.txt/000001121,183.0,2303.0,7.946157186278767,1.0,1.0,100.0,183.0,183.0,183.0,183.0,28.0,134.0,21.0
RebeccaOnie.txt/000001122,255.0,2846.0,8.959943780744904,1.0,1.0,100.0,255.0,255.0,255.0,255.0,42.0,174.0,39.0
KhadijaGbla.txt/000001123,212.0,2712.0,7.817109144542773,1.0,1.0,100.0,212.0,212.0,212.0,212.0,36.0,154.0,22.0
BobMankoff.txt/000001124,171.0,2564.0,6.669266770670827,1.0,1.0,100.0,171.0,171.0,171.0,171.0,27.0,120.0,24.0
LeeCronin.txt/000001125,51.0,505.0,10.099009900990099,1.0,1.0,100.0,51.0,51.0,51.0,51.0,5.0,39.0,7.0
GabeBarciaColombo.txt/000001126,75.0,808.0,9.282178217821782,1.0,1.0,100.0,75.0,75.0,75.0,75.0,8.0,53.0,14.0
ItayTalgam.txt/000001127,163.0,2031.0,8.025603151157066,1.0,1.0,100.0,163.0,163.0,163.0,163.0,25.0,114.0,24.0
CarneRoss.txt/000001128,300.0,3622.0,8.282716731087797,1.0,1.0,100.0,300.0,300.0,300.0,300.0,54.0,213.0,33.0
TomRielly.txt/000001129,164.0,2154.0,7.613741875580316,1.0,1.0,100.0,164.0,164.0,164.0,164.0,27.0,108.0,29.0
CarolinePhillips.txt/000001130,27.0,337.0,8.011869436201781,1.0,1.0,100.0,27.0,27.0,27.0,27.0,2.0,19.0,6.0
RichardResnick.txt/000001131,201.0,2045.0,9.82885085574572,1.0,1.0,100.0,201.0,201.0,201.0,201.0,33.0,137.0,31.0
MarkRonson.txt/000001132,169.0,2062.0,8.19592628516004,1.0,1.0,100.0,169.0,169.0,169.0,169.0,26.0,114.0,29.0
TMorganDixonandVanessaGarrison.txt/000001133,232.0,2689.0,8.62774265526218,1.0,1.0,100.0,232.0,232.0,232.0,232.0,38.0,143.0,51.0
SamKass.txt/000001134,124.0,1737.0,7.1387449625791595,1.0,1.0,100.0,124.0,124.0,124.0,124.0,22.0,86.0,16.0
DenisDutton.txt/000001135,156.0,1977.0,7.890743550834598,1.0,1.0,100.0,156.0,156.0,156.0,156.0,23.0,107.0,26.0
ChristinaWarinner.txt/000001136,83.0,866.0,9.584295612009237,1.0,1.0,100.0,83.0,83.0,83.0,83.0,13.0,60.0,10.0
GaryWolf.txt/000001137,58.0,762.0,7.611548556430447,1.0,1.0,100.0,58.0,58.0,58.0,58.0,9.0,38.0,11.0
PaddyAshdown.txt/000001138,228.0,3273.0,6.96608615948671,1.0,1.0,100.0,228.0,228.0,228.0,228.0,42.0,140.0,46.0
BillJoy.txt/000001139,275.0,3211.0,8.564310183743382,1.0,1.0,100.0,275.0,275.0,275.0,275.0,51.0,183.0,41.0
MarwaAlSabouni.txt/000001140,101.0,1150.0,8.782608695652174,1.0,1.0,100.0,101.0,101.0,101.0,101.0,16.0,73.0,12.0
MayaPenn.txt/000001141,101.0,1009.0,10.009910802775025,1.0,1.0,100.0,101.0,101.0,101.0,101.0,15.0,72.0,14.0
BoazAlmog.txt/000001142,96.0,1110.0,8.64864864864865,1.0,1.0,100.0,96.0,96.0,96.0,96.0,14.0,67.0,15.0
JackHorner.txt/000001143,241.0,2327.0,10.35668242372153,1.0,1.0,100.0,241.0,241.0,241.0,241.0,34.0,164.0,43.0
DanGilbert.txt/000001144,278.0,3692.0,7.529794149512459,1.0,1.0,100.0,278.0,278.0,278.0,278.0,45.0,187.0,46.0
SylviaEarle.txt/000001145,222.0,2743.0,8.093328472475392,1.0,1.0,100.0,222.0,222.0,222.0,222.0,41.0,139.0,42.0
DeborahGordon.txt/000001146,362.0,3747.0,9.661062183079798,1.0,1.0,100.0,362.0,362.0,362.0,362.0,66.0,252.0,44.0
UsmanRiaz.txt/000001147,29.0,192.0,15.104166666666666,1.0,1.0,100.0,29.0,29.0,29.0,29.0,4.0,20.0,5.0
AndreasEkstrom.txt/000001148,131.0,1546.0,8.473479948253557,1.0,1.0,100.0,131.0,131.0,131.0,131.0,18.0,94.0,19.0
